,index,brand,ultra_hd,full_hd,Price,Rating,inches,display_type,wifi,rom,hdmi_port,value_score,smart_features,Company_amazon,Company_croma,Company_flipkart,ppi,resolution_width,resolution_height,fast_charging,ram,usb_port,Spec_Score,size_category,charging_category,brand_score
230,231,acer,1,0,10.203592144986466,4.75,43.0,qled,1,16.0,1,0.0100281491907107,4.0,1.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,7.0
231,232,realme,1,0,10.491274217438248,4.15,65.0,led,1,16.0,1,0.0057640490013611,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0
232,233,realme,1,0,10.275051108968611,4.25,50.0,qled,1,16.0,1,0.0079140660022759,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0
233,234,realme,1,0,9.814656338829511,4.15,43.0,led,1,16.0,1,0.0102054757090551,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,7.0
234,235,sony,1,0,11.264348714399029,4.6,55.0,led,1,16.0,1,0.0037158610078215,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
235,236,haier,1,0,10.827766295132466,4.55,65.0,qled,1,32.0,1,0.0059583333333333,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0
236,237,sony,1,0,11.918330571278322,4.6,55.0,miniled,1,32.0,1,0.0024534968997933,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,10.0
237,238,haier,1,0,10.43385106267516,4.35,43.0,qled,1,32.0,1,0.0078067078552515,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,7.0
238,239,motorola,1,0,10.275051108968611,4.55,50.0,miniled,1,16.0,1,0.0086296079175143,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0
239,240,samsung,1,0,10.16585181700362,4.3,43.0,led,1,22.4,1,0.008104157852225,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,10.0
240,241,lg,1,0,11.461537429252754,4.1,55.0,oled,1,25.6,1,0.0031076955468996,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,10.0
241,242,hisense,1,0,9.961756460660103,4.7,43.0,qled,1,16.0,1,0.0121939714137459,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,8.0
242,243,panasonic,1,0,10.177324218165856,4.55,43.0,led,1,16.0,1,0.0088235294117647,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,8.0
243,244,foxsky,0,1,9.121509158269568,4.4,32.0,led,1,19.2,1,0.014955514695145557,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0
244,245,marq,0,1,9.121509158269568,4.6,32.0,led,1,19.2,1,0.014955514695145557,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0
245,246,lg,1,0,10.16585181700362,4.55,43.0,led,1,28.8,1,0.0085753298203777,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,10.0
246,247,xiaomi,1,0,10.308952660644293,4.4,50.0,led,1,16.0,1,0.0079202640088002,4.0,0.0,1.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0
247,248,xiaomi,1,0,10.126631103850338,4.15,43.0,led,1,16.0,1,0.0087983519340773,4.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,8.0
248,249,blaupunkt,1,0,9.798127036878302,4.15,49.0,led,1,22.4,1,0.0096838713261847,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,6.0
249,250,samsung,1,0,11.450954311987475,4.45,55.0,qled,1,32.0,1,0.0033615278221087,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,10.0
250,251,ifflacon,1,0,10.714417768752456,4.45,65.0,led,1,19.2,1,0.0051423364963665,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,7.538144329896907
251,252,akai,0,1,9.975389521825209,4.05,43.0,led,0,19.2,1,0.0071614704513727,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0
252,253,ifflacon,1,0,10.203592144986466,4.25,43.0,led,1,22.4,1,0.0075558354013111,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,7.538144329896907
253,254,kodak,0,1,9.798127036878302,4.05,43.0,qled,1,19.2,1,0.0094505250291682,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,6.0
254,255,kodak,0,0,9.392661928770137,4.35,32.0,qled,1,16.0,1,0.0137761480123343,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0
255,256,lg,1,0,11.84939770159144,4.1,75.0,miniled,1,44.8,1,0.0022843020307287,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,10.0
256,257,lg,1,0,12.345797413264954,4.0,77.0,miniled,1,44.8,1,0.001542252479739705,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0,10.0
257,258,sony,1,0,12.345797413264954,4.25,77.0,led,1,38.4,1,0.001542252479739705,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0,10.0
258,259,tcl,1,0,11.35030064751358,4.5,75.0,qled,1,16.0,1,0.0035474761736674,4.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,8.0
259,260,tcl,1,0,10.373209892223665,4.15,43.0,led,1,22.4,1,0.0062269459206001,3.6,1.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,8.0
260,261,samsung,1,0,12.345797413264954,4.25,75.0,micro,1,44.8,1,0.001542252479739705,4.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,10.0
261,262,tcl,1,0,10.596409707779776,4.65,55.0,led,1,22.4,1,0.0059302325581395,3.6,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,8.0
262,263,tcl,1,0,10.985140168879203,4.55,65.0,qled,1,16.0,1,0.004782166468893,3.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,8.0
263,264,lg,1,0,12.108961344680718,4.0,55.0,oled,1,44.8,1,0.0017852223262989,4.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,10.0
264,265,lg,1,0,12.345797413264954,4.75,77.0,oled,1,44.8,1,0.001542252479739705,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,10.0
265,266,samsung,1,0,11.715792836880157,4.75,48.0,oled,1,44.8,1,0.0030635153890113,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0,10.0
266,267,samsung,1,0,11.52278668294207,4.45,55.0,qled,1,25.6,1,0.0031725913456777,4.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,10.0
267,268,samsung,1,0,10.911281225871654,4.4,55.0,led,1,25.6,1,0.004657784267202,3.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,10.0
268,269,samsung,1,0,11.0184815912866,4.5,50.0,qled,1,22.4,1,0.0041318248893261,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
269,270,samsung,1,0,12.250046467818787,4.25,77.0,led,1,38.4,1,0.001542252479739705,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,2.0,10.0
270,271,samsung,1,0,10.714217748749787,4.4,55.0,led,1,25.6,1,0.0055745721271393,3.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,10.0
271,272,lg,1,0,12.214492102222922,4.4,77.0,led,1,35.2,1,0.001542252479739705,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,2.0,10.0
272,273,tcl,1,0,11.407564949312402,4.6,75.0,qled,1,32.0,1,0.0037311525683618,3.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,1.0,1.0,8.0
273,274,samsung,1,0,11.884489021402713,4.3,65.0,oled,1,38.4,1,0.0022834640238898,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,10.0
274,275,vw,1,0,10.596634733096073,4.45,65.0,qled,1,32.0,1,0.0063414085352133,4.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,7.538144329896907
275,276,hisense,0,1,9.998797732340453,4.6,43.0,qled,1,19.2,1,0.0094095186144824,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0
276,277,motorola,1,0,10.933106969717286,4.55,65.0,miniled,1,44.8,1,0.0055250986624761,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,7.0
277,278,croma,0,0,9.391911647379434,4.5,32.0,led,1,16.0,1,0.0142618849040867,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0
278,279,samsung,1,0,11.880972500857888,4.45,55.0,oled,1,44.8,1,0.0024638383279119,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,10.0
279,280,samsung,1,0,11.5501345407525,4.4,65.0,miniled,1,32.0,1,0.0030947104730706,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,10.0
280,281,samsung,1,0,11.943349816786196,4.65,75.0,miniled,1,28.8,1,0.0022374666753364,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,10.0
281,282,samsung,1,0,11.54239688475326,4.35,75.0,miniled,1,35.2,1,0.0029565977279347,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,10.0
282,283,lg,1,0,10.596634733096073,4.75,50.0,led,1,19.2,1,0.0061751543788594,3.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0
283,284,samsung,1,0,11.170308387425273,4.25,55.0,qled,1,16.0,1,0.0037716579799971,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
284,285,lg,1,0,12.180708682634608,4.0,65.0,oled,1,44.8,1,0.00160008205549,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,10.0
285,286,samsung,1,0,10.829550381558986,4.15,50.0,miniled,1,25.6,1,0.0048494751435927,3.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,10.0
286,287,samsung,1,0,11.396290520005437,4.0,65.0,miniled,1,22.4,1,0.0029666254635352,3.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,10.0
287,288,samsung,1,0,12.345797413264954,4.2,77.0,miniled,1,32.0,1,0.001542252479739705,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,10.0
288,289,lg,1,0,11.535576971529968,4.5,65.0,miniled,1,32.0,1,0.0032114576204907,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,10.0
289,290,samsung,1,0,11.703471441647247,4.75,75.0,miniled,1,35.2,1,0.0027481610050417,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,10.0
290,291,samsung,1,0,12.345797413264954,4.65,77.0,oled,1,41.6,1,0.001542252479739705,4.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0,10.0
291,292,reliance,0,0,9.258273025731484,4.0,32.0,led,1,16.0,1,0.0114394661582459,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0
292,293,samsung,1,0,11.373559944009717,4.75,55.0,qled,1,19.2,1,0.0032216346706517,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
293,294,samsung,1,0,12.154731981599651,4.1,75.0,qled,1,35.2,1,0.0016832464866571,4.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,10.0
294,295,samsung,1,0,11.801789338819562,4.75,65.0,qled,1,28.8,1,0.0027043224211551,4.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,10.0
295,296,lg,0,0,9.769956159911606,4.75,32.0,led,1,16.0,1,0.009500542888165,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,10.0
296,297,samsung,1,0,12.17039883467536,4.7,65.0,oled,1,44.8,1,0.0019969946629359,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,10.0
297,298,hisense,1,0,10.373209892223665,4.5,50.0,led,1,22.4,1,0.0073147858705845,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0
298,299,hisense,1,0,10.203258756085228,4.4,43.0,led,1,22.4,1,0.008314190440904,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,8.0
299,300,toshiba,0,0,9.679781342959442,4.15,32.0,qled,1,16.0,1,0.0109005628517823,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,8.0
300,301,realme,1,0,10.021270588192513,4.2,43.0,led,1,32.0,1,0.0085870483132583,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,7.0
301,302,haier,1,0,10.736201004154935,4.6,55.0,led,1,19.2,1,0.0045009784735812,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0
302,303,realme,0,0,9.323669057283183,4.3,32.0,qled,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,7.0
303,304,xiaomi,1,0,11.512925464970229,4.3,75.0,miniled,1,32.0,1,0.0030530305303053,3.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,8.0
304,305,realme,1,0,10.06475570013225,4.15,43.0,qled,1,16.0,1,0.0095365760245116,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,7.0
305,306,philips,1,0,11.407564949312402,4.2,75.0,miniled,1,32.0,1,0.003406704518939,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0
306,307,foxsky,1,0,11.082142548877776,4.65,75.0,miniled,0,19.2,1,0.003934675918091,3.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,4.0
307,308,onida,1,0,10.341742483467284,4.3,55.0,led,1,19.2,1,0.0059647085389851,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0
308,309,onida,1,0,10.106428396532818,4.25,43.0,qled,1,19.2,1,0.0074594881423731,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,6.0
309,310,bush,0,0,9.121509158269568,4.0,32.0,qled,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0
310,311,bush,0,0,9.121509158269568,4.2,32.0,led,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0
311,312,bush,1,0,9.903487552536127,4.65,43.0,led,1,22.4,1,0.0093004650232511,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0
312,313,vw,1,0,10.918718232265189,4.15,75.0,qled,1,16.0,1,0.0042854037210819,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,7.538144329896907
313,314,lg,1,0,10.373209892223665,4.15,43.0,led,1,19.2,1,0.0059674898405751,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,10.0
314,315,lg,1,0,12.154779351142624,4.35,75.0,miniled,1,28.8,1,0.0016942194432602,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,10.0
315,316,uniboom,0,0,9.121509158269568,4.7,32.0,led,1,16.0,1,0.014955514695145557,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0
316,317,rgl,0,1,9.797460147890598,4.25,40.0,led,1,19.2,1,0.0085061433257352,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0
317,318,onida,1,0,10.736396675471232,4.45,65.0,led,1,19.2,1,0.0053207678427791,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,6.0
318,319,onida,1,0,10.292145542327912,4.35,50.0,led,1,19.2,1,0.0073731312925861,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0
319,320,onida,1,0,10.388995368317827,4.55,55.0,led,1,19.2,1,0.0072802240068925,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,6.0
320,321,croma,0,0,9.20943996673302,4.15,32.0,led,1,16.0,1,0.0128778778778778,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0
321,322,onida,1,0,10.505067539570582,4.25,55.0,qled,1,19.2,1,0.0067536096879366,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0
322,323,wobble,1,0,10.404262840448617,4.45,55.0,led,1,16.0,1,0.007012333707082,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0
323,324,foxsky,1,0,10.16585181700362,4.55,50.0,miniled,0,22.4,1,0.0082253163583214,3.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0
324,325,foxsky,1,0,10.341742483467284,4.3,55.0,miniled,0,22.4,1,0.0066582792993322,3.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0
325,326,foxsky,1,0,10.691944912900398,4.55,65.0,miniled,0,22.4,1,0.0052739834996249,3.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,4.0
326,327,realme,1,0,10.275051108968611,4.0,50.0,led,1,32.0,1,0.006482982171799,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0
327,328,motorola,1,0,10.110501721920452,4.3,43.0,qled,1,32.0,1,0.0082157811293142,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,7.0
328,329,elista,1,0,10.204406628019903,4.05,50.0,led,1,16.0,1,0.0067447540801598,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
329,330,haier,0,0,9.679781342959442,4.3,32.0,led,1,16.0,1,0.008874296435272,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0
330,331,haier,1,0,10.50482093382342,4.6,50.0,led,1,32.0,1,0.0063030967388325,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0
331,332,haier,1,0,10.29184041103433,4.6,43.0,led,1,32.0,1,0.0074872838250254,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0
332,333,coocaa,1,0,10.736396675471232,4.2,65.0,miniled,1,32.0,1,0.0058436052957672,4.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0
333,334,panasonic,1,0,10.79939188675334,4.45,55.0,led,1,16.0,1,0.0055409267197387,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0
334,335,hisense,1,0,10.57620240758158,4.35,55.0,qled,1,16.0,1,0.0066598622097473,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0
335,336,hisense,1,0,10.894718767073805,4.15,65.0,qled,1,16.0,1,0.0048515494525886,4.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0
336,337,vzy,1,0,10.221977646629885,4.55,43.0,qled,1,16.0,1,0.0089345454545454,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0
337,338,kodak,1,0,10.968198289528557,4.75,65.0,miniled,1,19.2,1,0.0054871635717857,4.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,6.0
338,339,haier,1,0,11.775220496271928,4.25,75.0,miniled,1,44.8,1,0.0026809754596507,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,7.0
339,340,vzy,0,0,9.679781342959442,4.2,32.0,led,1,16.0,1,0.0094559099437148,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
340,341,panasonic,1,0,11.112164276066547,4.65,65.0,led,1,16.0,1,0.0041654225141833,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0
341,342,vzy,1,0,10.29977736270884,4.45,43.0,qled,0,16.0,1,0.0082338099243061,3.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0
342,343,acerpure,1,0,12.254862809699606,4.7,77.0,qled,1,32.0,1,0.0017904847165938,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0,5.0
343,344,vzy,1,0,10.55843949396453,4.2,55.0,qled,0,16.0,1,0.006,3.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0
344,345,onida,1,0,10.691944912900398,4.45,50.0,miniled,1,25.6,1,0.0057649037478124,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0
345,346,toshiba,1,0,10.403990075979044,4.0,50.0,qled,1,16.0,1,0.0067899363443467,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0
346,347,toshiba,1,0,10.373209892223665,4.7,43.0,qled,1,16.0,1,0.0080806502031884,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,8.0
347,348,acer,0,0,9.392661928770137,4.5,32.0,led,1,16.0,1,0.0123760313359446,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,7.0
348,349,onida,1,0,10.292145542327912,4.45,55.0,led,1,19.2,1,0.0069392182785857,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0
349,350,blaupunkt,1,0,10.4341158035983,4.5,55.0,qled,1,32.0,1,0.0072796258713491,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,6.0
350,351,thomson,1,0,10.714417768752456,4.0,65.0,qled,1,32.0,1,0.0056890153114513,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,7.0
351,352,blaupunkt,1,0,10.736396675471232,4.2,65.0,qled,1,32.0,1,0.0052957672992891,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,6.0
352,353,kodak,1,0,10.404262840448617,4.45,55.0,qled,1,22.4,1,0.0076865965635322,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,6.0
353,354,thomson,1,0,11.082142548877776,4.65,75.0,qled,1,32.0,1,0.0047931506638563,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,0.0,7.0
354,355,blaupunkt,1,0,11.097410021008562,4.35,75.0,qled,1,32.0,1,0.0042182457309959,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,6.0
355,356,lg,1,0,10.79939188675334,4.65,55.0,led,1,19.2,1,0.0049357011635027,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0
356,357,acer,0,0,9.51044496442652,4.2,32.0,qled,1,16.0,1,0.0133787687976887,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,7.0
357,358,acer,1,0,10.085809109330082,4.75,43.0,qled,1,16.0,1,0.0108858702445935,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,7.0
358,359,acer,1,0,10.4341158035983,4.05,55.0,qled,1,16.0,1,0.0066707844348363,4.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0
359,360,philips,1,0,11.198214720130528,4.4,75.0,qled,1,16.0,1,0.0040384114850888,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,8.0
360,361,wobble,0,1,9.680344001221918,4.7,40.0,led,1,16.0,1,0.0111631976998562,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0
361,362,wobble,0,0,9.392661928770137,4.0,32.0,led,1,16.0,1,0.0120010000833402,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0
362,363,croma,1,0,10.30865261563529,4.0,55.0,led,1,16.0,1,0.0061353784594864,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0
